R2 p
ENSG00000153786 0.0362820888854433 0.199677505058443
ENSG00000135476 0.0362717547748345 0.199742748256234
ENSG00000143393 0.0362713187257377 0.199745501736276
ENSG00000013375 0.0362684643381172 0.199763527151634
ENSG00000174444 0.0362668961282679 0.199773431163975
ENSG00000166881 0.0362540944105991 0.199854301245601
ENSG00000197580 0.0362526163175675 0.199863640954466
ENSG00000127824 0.0362383760845335 0.199953647044238
ENSG00000188385 0.0362367638193138 0.199963840361981
ENSG00000011198 0.0362299864868731 0.200006695573811
ENSG00000154240 0.0362251191531411 0.200037479732295
ENSG00000137463 0.0362208787205337 0.20006430337425
ENSG00000146830 0.0361964952445491 0.200218625317098
ENSG00000169371 0.0361924646716361 0.200244147727414
ENSG00000160360 0.0361901084926821 0.200259069254558
ENSG00000164142 0.0361863524100018 0.200282858906593
ENSG00000141499 0.0361804289015907 0.200320382799418
ENSG00000176783 0.0361654451699559 0.200415336716736
ENSG00000121621 0.0361611527020163 0.200442548135811
ENSG00000129932 0.0361524839414304 0.200497515237771
ENSG00000188095 0.0361482137730713 0.200524597962684
ENSG00000177733 0.0361373715456599 0.200593381494126
ENSG00000154118 0.0361351828534726 0.200607269916256
ENSG00000159231 0.0361303541836499 0.200637914293925
ENSG00000132950 0.0361137036389037 0.200743625332513
ENSG00000100276 0.0360975533196328 0.200846221347424
ENSG00000134780 0.0360561532414092 0.201109492005248
ENSG00000141965 0.0360552606011917 0.201115172809844
ENSG00000213413 0.0360329328447308 0.201257327403868
ENSG00000167608 0.0360096699168919 0.201405558174102
ENSG00000135469 0.0360084422403353 0.201413384363959
ENSG00000162755 0.0360075986269109 0.20141876243055
ENSG00000183317 0.035996589161702 0.201488963231686
ENSG00000104205 0.0359909278940406 0.201525072654619
ENSG00000141646 0.0359899786286693 0.201531128105041
ENSG00000110324 0.0359815549363513 0.201584872723292
ENSG00000160948 0.0359463047519761 0.201809952892319
ENSG00000143862 0.0359443802960383 0.201822249237913
ENSG00000188316 0.0359374332192945 0.201866644839706
ENSG00000112964 0.0359152604790888 0.202008415458963
ENSG00000095585 0.0359040653365148 0.202080039519424
ENSG00000110955 0.035845438618796 0.202455595179106
ENSG00000143179 0.0358407667397531 0.202485557012438
ENSG00000149548 0.0358380196645898 0.202503177005539
ENSG00000186350 0.0357936052940792 0.202788298556998
ENSG00000213002 0.0357838521749987 0.202850970989593
ENSG00000159871 0.0357727880988411 0.202922094329221
ENSG00000139974 0.0357640961686425 0.20297798879754
ENSG00000197993 0.0357571116879213 0.20302291608666
ENSG00000131368 0.035754600058987 0.203039074785218
ENSG00000167522 0.0357195073184187 0.203264999900278
ENSG00000163703 0.0357071337505749 0.203344728880326
ENSG00000115084 0.0357022499493227 0.203376207469963
ENSG00000152556 0.0356830646118487 0.203499920792849
ENSG00000138293 0.0356753765671181 0.203549520006196
ENSG00000165060 0.0356591820165082 0.203654044026825
ENSG00000163602 0.0356430392413354 0.203758295072113
ENSG00000185664 0.0356150010407758 0.203939512872994
ENSG00000107099 0.0356127129983223 0.203954309203344
ENSG00000183648 0.0355993984235422 0.204040436408037
ENSG00000110925 0.0355983195203363 0.20404741727084
ENSG00000154839 0.0355905108114187 0.204097950376293
ENSG00000171017 0.0355613075429413 0.204287062921105
ENSG00000152782 0.0355520744036236 0.204346896040092
ENSG00000118200 0.0355515015127648 0.204350609182088
ENSG00000132436 0.0355378717094824 0.204438972372686
ENSG00000154814 0.0355202039696448 0.204553579050548
ENSG00000092439 0.0354756030721221 0.204843222935944
ENSG00000132661 0.0354379119207096 0.205088360757918
ENSG00000011083 0.0354059947129032 0.205296208815846
ENSG00000127947 0.0354027379145563 0.205317430996277
ENSG00000117691 0.0354006480618886 0.20533105036815
ENSG00000114867 0.0353989317880779 0.20534223593709
ENSG00000130724 0.0353922668549283 0.205385680314175
ENSG00000170214 0.0353911310072277 0.205393085220417
ENSG00000198824 0.0353671167658553 0.205549712441656
ENSG00000174373 0.035357238283847 0.205614182289145
ENSG00000172354 0.0353473716982599 0.205678597659994
ENSG00000148308 0.0353417090419803 0.205715577555437
ENSG00000197037 0.0353398094450078 0.205727984555271
ENSG00000103005 0.035336591551969 0.205749003814276
ENSG00000103510 0.0353124576893038 0.205906724652853
ENSG00000124784 0.0352971808472641 0.206006634366796
ENSG00000136720 0.0352755252361992 0.206148356251826
ENSG00000119487 0.0352519399752022 0.206302833794277
ENSG00000205078 0.0352055385761488 0.206607139475538
ENSG00000105193 0.0352015497772255 0.20663332252713
ENSG00000182957 0.0351966619947554 0.206665411832763
ENSG00000171222 0.0351955065721893 0.206672998257947
ENSG00000021776 0.0351836467878742 0.206750887282064
ENSG00000196646 0.0351795819074366 0.206777591105107
ENSG00000050405 0.0351756818079036 0.206803216140847
ENSG00000111371 0.035169960890747 0.206840811193739
ENSG00000088881 0.0351646289525219 0.206875857137093
ENSG00000164494 0.0351114215960743 0.207225954209018
ENSG00000186834 0.0350811876769703 0.207425192542849
ENSG00000115685 0.0350709041737347 0.207493009912228
ENSG00000174233 0.0350637650775627 0.207540105618504
ENSG00000169629 0.0350507783856732 0.207625808676523
ENSG00000185022 0.0350401084372218 0.207696253297331
ENSG00000119812 0.0350304542712407 0.207760015246102
ENSG00000118579 0.0350171638779075 0.207847829857343
ENSG00000132768 0.0350154749890037 0.207858992035185
ENSG00000168890 0.0350043119593887 0.20793278788994
ENSG00000167261 0.0349644510182087 0.208196544062871
ENSG00000189337 0.0349297967418991 0.20842616092482
ENSG00000105401 0.0349252550688941 0.208456275323423
ENSG00000213699 0.0349097510541473 0.208559115261581
ENSG00000159388 0.0348876551958185 0.208705780554829
ENSG00000165102 0.0348756758280052 0.208785345403611
ENSG00000135437 0.0348675871569885 0.208839088670423
ENSG00000134440 0.0348671956547144 0.208841690318821
ENSG00000188895 0.0348309600164382 0.209082648418687
ENSG00000144749 0.034801497971228 0.209278799660525
ENSG00000162267 0.0347882443429604 0.209367108219819
ENSG00000181634 0.0347857351710142 0.209383831592475
ENSG00000168806 0.0347843694752752 0.209392934460266
ENSG00000106628 0.0347720011196105 0.20947539488226
ENSG00000099991 0.034759779340559 0.209556914800572
ENSG00000121933 0.034749325609818 0.209626670728426
ENSG00000146007 0.034740703957777 0.209684221634161
ENSG00000149403 0.034720509048683 0.209819097121795
ENSG00000113141 0.0346897106840067 0.210024982215524
ENSG00000158458 0.0346719950258772 0.210143515680958
ENSG00000178297 0.034662995966952 0.210203756883343
ENSG00000152527 0.034654953566731 0.210257610889133
ENSG00000155275 0.0346216684648002 0.210480665716688
ENSG00000172425 0.0346152467617174 0.210523731112933
ENSG00000112706 0.0345930484320943 0.210672676385482
ENSG00000094916 0.0345663243246361 0.210852149658581
ENSG00000083842 0.0345646529563701 0.21086338005779
ENSG00000088726 0.0345464967939536 0.210985420924384
ENSG00000184056 0.0344751126435732 0.211466036314631
ENSG00000157933 0.0344566377589416 0.211590629663256
ENSG00000130675 0.0344562850251602 0.21159300929921
ENSG00000110046 0.0344548325862751 0.211602808163709
ENSG00000054690 0.0344488641629363 0.211643079567891
ENSG00000186951 0.0344344031859457 0.211740690389013
ENSG00000174799 0.034381924043767 0.21209535832429
ENSG00000163528 0.0343781811508821 0.212120679963762
ENSG00000180626 0.0343774400422027 0.212125694169647
ENSG00000171443 0.0343527868490753 0.212292571158171
ENSG00000144048 0.0343418629837322 0.212366563033912
ENSG00000143457 0.0343323574659456 0.212430972075202
ENSG00000153975 0.0343062355106088 0.212608089661862
ENSG00000140694 0.0342915327085062 0.212707855685282
ENSG00000165271 0.034290491398519 0.212714923554997
ENSG00000182481 0.0342899661290394 0.212718488913477
ENSG00000204160 0.0342881871359558 0.212730564652847
ENSG00000158467 0.0342864129891416 0.212742608284255
ENSG00000156017 0.0342662533322659 0.212879515567278
ENSG00000171282 0.0342281683537884 0.213138434202686
ENSG00000112144 0.0342244952389449 0.213163424898471
ENSG00000166689 0.0341555276086592 0.213633287629558
ENSG00000025796 0.0341554573941594 0.213633766596362
ENSG00000188603 0.0341478107036293 0.213685935770063
ENSG00000067208 0.0341332066189166 0.21378561234275
ENSG00000101084 0.0341289518243841 0.213814662499509
ENSG00000125726 0.0341198887440864 0.213876557056747
ENSG00000172728 0.0341057489071556 0.213973163707954
ENSG00000144895 0.0340936030166503 0.214056187529015
ENSG00000122085 0.0340837905090243 0.214123288595575
ENSG00000025156 0.0340748959107397 0.214184133717238
ENSG00000161526 0.0340608495000495 0.21428026146647
ENSG00000135749 0.0340230968305396 0.214538872244627
ENSG00000100564 0.0340060277141632 0.214655916428545
ENSG00000136243 0.0340041636402647 0.214668702992702
ENSG00000127914 0.0339851609009573 0.214799102047313
ENSG00000137960 0.0339824182164341 0.214817930239974
ENSG00000196431 0.0339794173438864 0.214838533049005
ENSG00000005483 0.0339786622095703 0.214843717863786
ENSG00000156931 0.0339779998144662 0.214848266042632
ENSG00000151320 0.0339660389869121 0.214930411395527
ENSG00000143368 0.0339543160529549 0.215010958188619
ENSG00000133627 0.0339301356590628 0.215177208952378
ENSG00000204439 0.0339058271119492 0.215344490782404
ENSG00000120699 0.033901794954743 0.215372253047892
ENSG00000185920 0.0338995323908711 0.215387833098824
ENSG00000101040 0.0338880313295658 0.21546704976205
ENSG00000143727 0.0338855304227196 0.215484279896228
ENSG00000181773 0.0338741845250239 0.2155624681105
ENSG00000188511 0.0338658678096456 0.215619802118977
ENSG00000178952 0.0338579329258304 0.215674520302844
ENSG00000108932 0.0338531254492865 0.215707680011809
ENSG00000100461 0.0338457121272233 0.215758825185098
ENSG00000140598 0.0338358693293692 0.21582675322701
ENSG00000163704 0.0337871856070364 0.216163098278843
ENSG00000145911 0.0337804453160573 0.216209713279138
ENSG00000172292 0.0337371330548993 0.216509533365943
ENSG00000107829 0.0337235783126945 0.216603462173979
ENSG00000128581 0.0337137029122114 0.216671924381717
ENSG00000112715 0.0337069576728694 0.216718700844148
ENSG00000156875 0.0337061942546736 0.216723995685827
ENSG00000163166 0.0336763348422407 0.216931209342498
ENSG00000159256 0.0336427295340187 0.217164692870613
ENSG00000163608 0.0336387132651708 0.217192616653405
ENSG00000105649 0.0336032455668803 0.217439392552405
ENSG00000163960 0.0335931006678607 0.217510038154828
ENSG00000174173 0.033581193467291 0.21759298977658
ENSG00000196652 0.0335242753645419 0.217990017478947
ENSG00000158062 0.0335181960227005 0.218032473092837
ENSG00000146005 0.033494334600141 0.218199204163281
ENSG00000145244 0.0334836986180434 0.21827357047496
ENSG00000010379 0.0334785129088682 0.218309839386759
ENSG00000105339 0.0334780056670638 0.218313387417447
ENSG00000123992 0.0334695203059203 0.21837275033884
ENSG00000137776 0.0334634560567425 0.218415186828148
ENSG00000169860 0.0334453043096783 0.218542266591774
ENSG00000069667 0.0334155071213981 0.218751061807824
ENSG00000091536 0.0334019837779329 0.218845899132828
ENSG00000099904 0.0333976067886477 0.218876604573566
ENSG00000104368 0.0333972117817441 0.218879375870741
ENSG00000106479 0.0333676461183797 0.219086918923425
ENSG00000134256 0.0333556364941984 0.219171288531283
ENSG00000117713 0.0333521574214048 0.219195736644305
ENSG00000167182 0.0333474814830278 0.219228600350765
ENSG00000129484 0.0333238555250252 0.219394737233642
ENSG00000128617 0.0332871507907987 0.219653133775555
ENSG00000120925 0.0332757041355573 0.219733789045315
ENSG00000155363 0.0332657304217178 0.219804093749534
ENSG00000068724 0.0332551614329799 0.219878623071941
ENSG00000158315 0.0332306862212433 0.220051327659919
ENSG00000135966 0.0332223678898994 0.220110060244553
ENSG00000129480 0.0332034411998761 0.220243762333078
ENSG00000112599 0.0332014360850034 0.220257932412552
ENSG00000198198 0.0331985043099561 0.220278653075996
ENSG00000170262 0.0331949515872404 0.220303765396541
ENSG00000010704 0.0331878236835458 0.220354158820731
ENSG00000125255 0.0331815340891186 0.220398636628587
ENSG00000065243 0.0331724371120123 0.220462985729541
ENSG00000164011 0.0331341375446862 0.220734144295053
ENSG00000120942 0.033133743701159 0.220736934696683
ENSG00000163344 0.0331307191219257 0.22075836536324
ENSG00000157450 0.0331167187394952 0.220857596650005
ENSG00000187109 0.0330908350771825 0.221041190369117
ENSG00000093217 0.0330878766157786 0.221062186141725
ENSG00000185261 0.0330755570119612 0.221149641536506
ENSG00000183401 0.0330692529336956 0.221194409002129
ENSG00000107937 0.0330611182396404 0.221252191892059
ENSG00000122035 0.0330378716164197 0.221417415656846
ENSG00000160050 0.0330306957566178 0.221468446579223
ENSG00000155592 0.0330232110274672 0.221521688600676
ENSG00000101337 0.033018106647138 0.221558006744449
ENSG00000137494 0.0330174129355241 0.22156294310236
ENSG00000176208 0.0330135402117304 0.221590503232446
ENSG00000146063 0.0329968808800151 0.221709104405632
ENSG00000101146 0.0329922186158366 0.221742309243971
ENSG00000123240 0.0329783470240648 0.221841137532456
ENSG00000175449 0.0329675354071659 0.221918200557054
ENSG00000172379 0.0329488316207768 0.222051590979792
ENSG00000140612 0.0329432618799547 0.222091330924279
ENSG00000134020 0.0329340079552241 0.222157375728208
ENSG00000020256 0.0329277293039974 0.222202199174146
ENSG00000106025 0.0329269175668458 0.222207994954418
ENSG00000100263 0.0329192788415515 0.222262543860377
ENSG00000135108 0.0329177801680426 0.222273247868461
ENSG00000168502 0.0329173275026008 0.22227648106864
ENSG00000179889 0.0329123194459854 0.222312255180357
ENSG00000103111 0.0329001735323266 0.222399045087966
ENSG00000083720 0.0328883448641116 0.222483606016239
ENSG00000056972 0.032869390830649 0.222619182938501
ENSG00000148297 0.0328604369997444 0.222683262555245
ENSG00000189266 0.0328555519687777 0.222718232171304
ENSG00000124383 0.0328529657279911 0.222736748430595
ENSG00000085063 0.032846541116432 0.222782753368729
ENSG00000064666 0.0328404409770352 0.222826445094132
ENSG00000173933 0.0328392273414901 0.222835138845321
ENSG00000109814 0.0328307989999325 0.222895525291593
ENSG00000116649 0.0328283051126309 0.222913396874043
ENSG00000135677 0.0328256119565959 0.22293269832222
ENSG00000131462 0.0328218452527325 0.222959696994419
ENSG00000050767 0.032813246765975 0.22302134280256
ENSG00000049323 0.0328113106066669 0.223035226601531
ENSG00000183309 0.0327905507357947 0.223184154670125
ENSG00000178295 0.0327688834052427 0.223339716339868
ENSG00000125898 0.0327688796765144 0.223339743121331
ENSG00000173890 0.0327588710587438 0.223411643168866
ENSG00000175106 0.0327581594968554 0.223416755924325
ENSG00000003756 0.0327482838842358 0.223487728829985
ENSG00000003402 0.0327135873391899 0.223737290421955
ENSG00000013561 0.0327089190952277 0.223770892461367
ENSG00000129355 0.0327015835152135 0.223823705886682
ENSG00000109536 0.0326928105289547 0.223886887186719
ENSG00000085415 0.0326668230617098 0.224074165853197
ENSG00000018280 0.0326537723807647 0.224168284496276
ENSG00000165140 0.0326221515836843 0.224396518040606
ENSG00000151689 0.0326157706357008 0.22444260750792
ENSG00000082516 0.0325878737920181 0.224644235641216
ENSG00000165272 0.0325829244948486 0.22468002941549
ENSG00000180138 0.0325498709628794 0.224919246355926
ENSG00000171219 0.0325033811393297 0.225256208567166
ENSG00000111275 0.032478471354271 0.225436999328475
ENSG00000068024 0.0324417813096236 0.22570359782976
ENSG00000110911 0.0324383388975969 0.225728630097507
ENSG00000108839 0.0324135224487608 0.225909184446822
ENSG00000099795 0.0324125920532704 0.225915956905327
ENSG00000189046 0.0323978940403993 0.226022976955687
ENSG00000173530 0.0323975981361183 0.226025132119852
ENSG00000116871 0.0323738157019989 0.226198425636649
ENSG00000143319 0.0323620666893778 0.226284093504136
ENSG00000140521 0.0323607540547859 0.226293666927482
ENSG00000155100 0.0323561934044493 0.226326932747964
ENSG00000198081 0.0323534538647065 0.226346917961169
ENSG00000136240 0.0323396721985365 0.22644748787335
ENSG00000083838 0.0323325650353979 0.226499371883221
ENSG00000136891 0.0323311154373393 0.226509956005826
ENSG00000078795 0.0323288582532974 0.226526437803049
ENSG00000188343 0.0323043213829841 0.226705694774679
ENSG00000204231 0.0322992884969028 0.226742483606431
ENSG00000143376 0.0322705591986663 0.226952619546778
ENSG00000117650 0.0322215853601859 0.227311356284972
ENSG00000099977 0.0322116589727318 0.227384148579383
ENSG00000154822 0.0322089471211931 0.227404039901801
